identifier,identifier_type_genome1,identifier_type_genome2,record_id_genome1,record_id_genome2,supporting_types_genome1,supporting_types_genome2,start_genome1,start_genome2,end_genome1,end_genome2,strand_genome1,strand_genome2,start_difference_bp,position_match_within_threshold,status
ndk,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,716607,,717057,,1,,False,unique_to_genome2_or_no_match_within_500bp
nfi,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1901820,,1902512,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nicotinate phosphoribosyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1634232,,1635618,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nicotinate-nucleotide adenylyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1633525,,1634104,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nifJ,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1536223,,1539841,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nitrate ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1062530,,1064546,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nitrate ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3549164,,3550004,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nitrate reductase associated protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,478953,,479439,,1,,False,unique_to_genome2_or_no_match_within_500bp
nitroreductase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,183467,,184079,,1,,False,unique_to_genome2_or_no_match_within_500bp
nrdR,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1966854,,1967388,,1,,False,unique_to_genome2_or_no_match_within_500bp
nrtS,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4201492,,4201855,,1,,False,unique_to_genome2_or_no_match_within_500bp
ntcA 2,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1079087,,1079822,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nth 1,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2998992,,2999769,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ntrB,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1064598,,1065438,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ntrB,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3552173,,3553010,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nuclear transport factor 2 family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,954510,,955317,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nuclear transport factor 2 family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2113845,,2114205,,1,,False,unique_to_genome2_or_no_match_within_500bp
nucleoside 2-deoxyribosyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,232668,,233187,,1,,False,unique_to_genome2_or_no_match_within_500bp
nucleoside recognition domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2010334,,2011789,,1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2895476,,2895836,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4378690,,4379059,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,452379,,452640,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,463774,,464101,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,542796,,543135,,1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,806270,,806672,,1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1317504,,1317840,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1621768,,1622125,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1622527,,1622884,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2882693,,2883032,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3328317,,3328635,,1,,False,unique_to_genome2_or_no_match_within_500bp
nucleotidyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4379633,,4379981,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nuoK,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4255616,,4255922,,1,,False,unique_to_genome2_or_no_match_within_500bp
nusA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1765524,,1767054,,-1,,False,unique_to_genome2_or_no_match_within_500bp
nusB,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1291817,,1292456,,1,,False,unique_to_genome2_or_no_match_within_500bp
nusG,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2586631,,2587267,,1,,False,unique_to_genome2_or_no_match_within_500bp
o-succinylbenzoate synthase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,61686,,62665,,1,,False,unique_to_genome2_or_no_match_within_500bp
obgE,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1555357,,1556494,,1,,False,unique_to_genome2_or_no_match_within_500bp
opcA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4123631,,4124945,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ovoA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2384648,,2386157,,1,,False,unique_to_genome2_or_no_match_within_500bp
oxidoreductase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1542746,,1543343,,-1,,False,unique_to_genome2_or_no_match_within_500bp
panB,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3842488,,3843310,,-1,,False,unique_to_genome2_or_no_match_within_500bp
patatin-like phospholipase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2092153,,2093047,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pcrA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2256937,,2259310,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pds,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1122246,,1123659,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pdxA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4134953,,4136012,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,166182,,166977,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,266173,,266893,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,276053,,276662,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,568669,,569251,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,771634,,772162,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,938450,,939278,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1160779,,1161523,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1679646,,1680177,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1776968,,1777613,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1882303,,1883308,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1997224,,1997797,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2160862,,2162434,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2559721,,2561980,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2565025,,2566216,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2764871,,2765774,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3469405,,3470632,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3990871,,3991858,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4029127,,4029802,,1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4053472,,4054369,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pentapeptide repeat-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4453339,,4454509,,1,,False,unique_to_genome2_or_no_match_within_500bp
peptidase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1699300,,1700161,,-1,,False,unique_to_genome2_or_no_match_within_500bp
peptidase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1930973,,1931276,,-1,,False,unique_to_genome2_or_no_match_within_500bp
peptidase C15,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2821666,,2822182,,1,,False,unique_to_genome2_or_no_match_within_500bp
peptide ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4390991,,4391261,,1,,False,unique_to_genome2_or_no_match_within_500bp
peptide chain release factor 1,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2909531,,2909945,,1,,False,unique_to_genome2_or_no_match_within_500bp
peptidoglycan DD-metalloendopeptidase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3254384,,3255491,,-1,,False,unique_to_genome2_or_no_match_within_500bp
peptidoglycan DD-metalloendopeptidase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3928395,,3930420,,1,,False,unique_to_genome2_or_no_match_within_500bp
peptidoglycan-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3168825,,3170343,,-1,,False,unique_to_genome2_or_no_match_within_500bp
peptidoglycan-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4156430,,4156718,,-1,,False,unique_to_genome2_or_no_match_within_500bp
peptidoglycan-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4489964,,4490351,,1,,False,unique_to_genome2_or_no_match_within_500bp
peptidylprolyl isomerase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2576408,,2577188,,1,,False,unique_to_genome2_or_no_match_within_500bp
peptidylprolyl isomerase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3013095,,3013800,,1,,False,unique_to_genome2_or_no_match_within_500bp
peptidylprolyl isomerase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3347008,,3348043,,1,,False,unique_to_genome2_or_no_match_within_500bp
peptidylprolyl isomerase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4008914,,4010225,,-1,,False,unique_to_genome2_or_no_match_within_500bp
peptidylprolyl isomerase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4015108,,4015528,,1,,False,unique_to_genome2_or_no_match_within_500bp
permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3650552,,3651593,,1,,False,unique_to_genome2_or_no_match_within_500bp
peroxiredoxin,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,742248,,742890,,1,,False,unique_to_genome2_or_no_match_within_500bp
peroxiredoxin,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1303727,,1304183,,-1,,False,unique_to_genome2_or_no_match_within_500bp
peroxiredoxin,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2363670,,2364273,,-1,,False,unique_to_genome2_or_no_match_within_500bp
peroxiredoxin,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3008363,,3008957,,-1,,False,unique_to_genome2_or_no_match_within_500bp
peroxiredoxin,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3945222,,3945753,,1,,False,unique_to_genome2_or_no_match_within_500bp
petA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4021545,,4022508,,1,,False,unique_to_genome2_or_no_match_within_500bp
petB,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1562374,,1563022,,-1,,False,unique_to_genome2_or_no_match_within_500bp
petC 2,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4020953,,4021493,,1,,False,unique_to_genome2_or_no_match_within_500bp
petD,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1561688,,1562171,,-1,,False,unique_to_genome2_or_no_match_within_500bp
petG,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,932550,,932664,,-1,,False,unique_to_genome2_or_no_match_within_500bp
petH,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3039336,,3040563,,-1,,False,unique_to_genome2_or_no_match_within_500bp
petJ,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3910428,,3910758,,1,,False,unique_to_genome2_or_no_match_within_500bp
petM,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1161693,,1161798,,1,,False,unique_to_genome2_or_no_match_within_500bp
petN,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,938335,,938425,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pgeF,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3404321,,3405110,,1,,False,unique_to_genome2_or_no_match_within_500bp
pgk,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,413083,,414289,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pgl,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1288902,,1289784,,1,,False,unique_to_genome2_or_no_match_within_500bp
pgsA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,345592,,346105,,1,,False,unique_to_genome2_or_no_match_within_500bp
phage holin family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,875830,,876178,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phage holin family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1776408,,1776774,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phage tail protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1909689,,1910208,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phage tail protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1910391,,1910919,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phage tail protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1910971,,1911504,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phasin family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3904978,,3905317,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phasin family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4201995,,4202373,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pheS,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1342576,,1343581,,1,,False,unique_to_genome2_or_no_match_within_500bp
phoU,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3232591,,3233287,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phosphate ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,110306,,111170,,1,,False,unique_to_genome2_or_no_match_within_500bp
phosphate-starvation-inducible PsiE family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3940089,,3940629,,1,,False,unique_to_genome2_or_no_match_within_500bp
phosphodiester glycosidase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3737532,,3739626,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phosphoglucomutase/phosphomannomutase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3822666,,3824139,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phosphoketolase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,360141,,362349,,1,,False,unique_to_genome2_or_no_match_within_500bp
phosphomannose isomerase type II C-terminal cupin domain,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3949280,,3949703,,1,,False,unique_to_genome2_or_no_match_within_500bp
phosphopantothenoylcysteine decarboxylase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3384203,,3385448,,1,,False,unique_to_genome2_or_no_match_within_500bp
phosphoribosyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3364561,,3365182,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phosphoribosyltransferase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3783729,,3785259,,1,,False,unique_to_genome2_or_no_match_within_500bp
phosphoribulokinase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3041320,,3042322,,1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem I assembly protein Ycf3,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4173038,,4173560,,1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem I reaction center subunit II PsaD,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,217893,,218343,,1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem I reaction center subunit IV,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3389979,,3390195,,-1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem I reaction center subunit XI,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2951729,,2952212,,-1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem II S4 domain protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4287166,,4287946,,-1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem II high light acclimation radical SAM protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1299741,,1301319,,1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem II protein PsbQ,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2187075,,2187513,,1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem II protein Y,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,826171,,826285,,-1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem II reaction center protein I,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3630089,,3630206,,-1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem II reaction center protein J,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,624268,,624388,,-1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem II reaction center protein K,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4205287,,4205425,,1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem II reaction center protein L,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,624569,,624689,,-1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem II reaction center protein T,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1966481,,1966577,,1,,False,unique_to_genome2_or_no_match_within_500bp
photosystem II reaction center protein Ycf12,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1397168,,1397301,,1,,False,unique_to_genome2_or_no_match_within_500bp
phycobiliprotein lyase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,869225,,869753,,1,,False,unique_to_genome2_or_no_match_within_500bp
phycobiliprotein lyase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1279428,,1280046,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phycobiliprotein lyase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2570673,,2571240,,1,,False,unique_to_genome2_or_no_match_within_500bp
phycobilisome linker polypeptide,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1501108,,1501312,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phycobilisome linker polypeptide,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2835912,,2836167,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phycobilisome rod-core linker polypeptide,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1216263,,1216968,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phycobilisome rod-core linker polypeptide,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1278213,,1278975,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phycobilisome rod-core linker polypeptide,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2836518,,2837385,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phycocyanin subunit beta,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2838306,,2838825,,-1,,False,unique_to_genome2_or_no_match_within_500bp
phytoene synthase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1121243,,1122197,,-1,,False,unique_to_genome2_or_no_match_within_500bp
pilM,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1853454,,1854606,,1,,False,unique_to_genome2_or_no_match_within_500bp
pip,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3009048,,3009999,,1,,False,unique_to_genome2_or_no_match_within_500bp
pirin family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2860352,,2861102,,1,,False,unique_to_genome2_or_no_match_within_500bp
pknD 6,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1108982,,1115240,,1,,False,unique_to_genome2_or_no_match_within_500bp
plsX,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2304490,,2305528,,1,,False,unique_to_genome2_or_no_match_within_500bp
plsY,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1124015,,1124690,,-1,,False,unique_to_genome2_or_no_match_within_500bp
polA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3184888,,3187834,,-1,,False,unique_to_genome2_or_no_match_within_500bp
polymer-forming cytoskeletal protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2295961,,2296360,,1,,False,unique_to_genome2_or_no_match_within_500bp
polyribonucleotide nucleotidyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3002600,,3004757,,-1,,False,unique_to_genome2_or_no_match_within_500bp
polysaccharide biosynthesis C-terminal domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1208637,,1209930,,1,,False,unique_to_genome2_or_no_match_within_500bp
polysaccharide biosynthesis/export family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3248745,,3249843,,1,,False,unique_to_genome2_or_no_match_within_500bp
polysaccharide deacetylase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3060111,,3060873,,1,,False,unique_to_genome2_or_no_match_within_500bp
polysaccharide deacetylase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3513869,,3514982,,-1,,False,unique_to_genome2_or_no_match_within_500bp
potassium-transporting ATPase subunit F,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3540044,,3540296,,1,,False,unique_to_genome2_or_no_match_within_500bp
ppc,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,291277,,294397,,1,,False,unique_to_genome2_or_no_match_within_500bp
ppk1,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1521741,,1523970,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ppsA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2784613,,2787076,,1,,False,unique_to_genome2_or_no_match_within_500bp
precorrin-2 C(20)-methyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3863791,,3864493,,-1,,False,unique_to_genome2_or_no_match_within_500bp
precorrin-8X methylmutase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3770195,,3770825,,-1,,False,unique_to_genome2_or_no_match_within_500bp
precorrin-8X methylmutase cobH 1,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2755736,,2755934,,-1,,False,unique_to_genome2_or_no_match_within_500bp
prephenate/arogenate dehydrogenase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4018163,,4019003,,1,,False,unique_to_genome2_or_no_match_within_500bp
prepilin-type N-terminal cleavage/methylation domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4348756,,4349526,,1,,False,unique_to_genome2_or_no_match_within_500bp
prepilin-type N-terminal cleavage/methylation domain-containing protein YbjN,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,31385,,32123,,-1,,False,unique_to_genome2_or_no_match_within_500bp
prfB,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,758464,,758989,,1,,False,unique_to_genome2_or_no_match_within_500bp
prfC,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,632497,,634108,,1,,False,unique_to_genome2_or_no_match_within_500bp
priA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2171265,,2173734,,1,,False,unique_to_genome2_or_no_match_within_500bp
prmA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3420324,,3421218,,-1,,False,unique_to_genome2_or_no_match_within_500bp
prmC,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,578658,,579567,,-1,,False,unique_to_genome2_or_no_match_within_500bp
proC,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1142919,,1143754,,1,,False,unique_to_genome2_or_no_match_within_500bp
prohibitin family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1668218,,1669100,,-1,,False,unique_to_genome2_or_no_match_within_500bp
prohibitin family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1797405,,1798242,,1,,False,unique_to_genome2_or_no_match_within_500bp
proline--tRNA ligase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,552259,,554056,,-1,,False,unique_to_genome2_or_no_match_within_500bp
prolyl oligopeptidase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2770363,,2772460,,-1,,False,unique_to_genome2_or_no_match_within_500bp
prolyl oligopeptidase family serine peptidase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2731309,,2733846,,1,,False,unique_to_genome2_or_no_match_within_500bp
protease HtpX,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,688938,,689802,,-1,,False,unique_to_genome2_or_no_match_within_500bp
protein jag,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1024552,,1025047,,-1,,False,unique_to_genome2_or_no_match_within_500bp
protein kinase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1250306,,1251794,,1,,False,unique_to_genome2_or_no_match_within_500bp
protein kinase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1469358,,1471296,,-1,,False,unique_to_genome2_or_no_match_within_500bp
protein kinase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2779151,,2781077,,-1,,False,unique_to_genome2_or_no_match_within_500bp
